batch,epoch,loss
0,1,0.08309619128704071
1,1,0.08388879895210266
2,1,0.0844825804233551
3,1,0.08044391125440598
4,1,0.07976126670837402
5,1,0.08038564026355743
6,1,0.08021935820579529
7,1,0.06736404448747635
8,1,0.07352270185947418
9,1,0.06823144853115082
10,1,0.07674409449100494
11,1,0.06721809506416321
12,1,0.0778362900018692
13,1,0.05643315240740776
14,1,0.08455298840999603
15,1,0.08269306272268295
16,1,0.05141802877187729
17,1,0.05284642428159714
18,1,0.04285794496536255
19,1,0.0431598499417305
20,1,0.08244584500789642
21,1,0.05799776315689087
22,1,0.09090037643909454
23,1,0.12321551889181137
24,1,0.04140405356884003
25,1,0.046889420598745346
26,1,0.08243497461080551
27,1,0.053477123379707336
28,1,0.027000127360224724
29,1,0.08322121948003769
30,1,0.025595229119062424
31,1,0.06949134916067123
32,1,0.06294962018728256
33,1,0.02979770116508007
34,1,0.053756192326545715
35,1,0.045783162117004395
36,1,0.05025829002261162
37,1,0.0506201796233654
38,1,0.09061011672019958
39,1,0.09186656773090363
40,1,0.06665170937776566
41,1,0.07713226974010468
42,1,0.02503909170627594
43,1,0.04795718565583229
44,1,0.09076012670993805
45,1,0.044313326478004456
46,1,0.07391965389251709
47,1,0.05122729018330574
48,1,0.08545339107513428
49,1,0.08561548590660095
50,1,0.044875603169202805
51,1,0.07812687754631042
52,1,0.05112593621015549
53,1,0.05048661679029465
54,1,0.033430688083171844
55,1,0.03631163388490677
56,1,0.07120776176452637
57,1,0.10954788327217102
58,1,0.06006864085793495
59,1,0.07624635845422745
60,1,0.07326127588748932
61,1,0.08920462429523468
62,1,0.029327090829610825
63,1,0.048614054918289185
64,1,0.02967149391770363
65,1,0.055402521044015884
66,1,0.04358573257923126
67,1,0.09125851839780807
68,1,0.0495234951376915
69,1,0.03896738961338997
70,1,0.047646455466747284
71,1,0.07158154994249344
72,1,0.06134319677948952
73,1,0.10422267019748688
74,1,0.09670767188072205
75,1,0.02680516242980957
76,1,0.030660543590784073
77,1,0.04495537281036377
78,1,0.06772250682115555
79,1,0.0457298643887043
80,1,0.09809601306915283
81,1,0.07006680965423584
82,1,0.048091690987348557
83,1,0.06410226225852966
84,1,0.046023983508348465
85,1,0.0910416841506958
86,1,0.07534445822238922
87,1,0.07469853013753891
88,1,0.09096169471740723
89,1,0.09667190909385681
90,1,0.05476304516196251
91,1,0.06726856529712677
92,1,0.046421248465776443
93,1,0.07668370008468628
94,1,0.08138643205165863
95,1,0.10554742068052292
96,1,0.05094160884618759
97,1,0.07027262449264526
98,1,0.06620902568101883
99,1,0.05287867411971092
100,1,0.054124221205711365
101,1,0.05743784457445145
102,1,0.05319533869624138
103,1,0.06592385470867157
104,1,0.06312991678714752
105,1,0.057045482099056244
106,1,0.05389224737882614
107,1,0.04938880354166031
108,1,0.06994041800498962
109,1,0.03628448396921158
110,1,0.05032464116811752
111,1,0.08768026530742645
112,1,0.06068352609872818
113,1,0.09740111231803894
114,1,0.10450562089681625
115,1,0.048901766538619995
116,1,0.03967674449086189
117,1,0.06078460440039635
118,1,0.07287052273750305
119,1,0.045030027627944946
120,1,0.04615074023604393
121,1,0.13170236349105835
122,1,0.036615900695323944
123,1,0.06621146947145462
124,1,0.050845835357904434
125,1,0.0932418555021286
126,1,0.03247392177581787
127,1,0.076112762093544
128,1,0.045941587537527084
129,1,0.06640342622995377
130,1,0.10276514291763306
131,1,0.06914317607879639
132,1,0.08991723507642746
133,1,0.03133547678589821
134,1,0.029442105442285538
135,1,0.08561752736568451
136,1,0.051592517644166946
137,1,0.08820232003927231
138,1,0.056882359087467194
139,1,0.12510383129119873
140,1,0.03346889466047287
141,1,0.04540294408798218
142,1,0.05777528136968613
143,1,0.06706278026103973
144,1,0.07693959772586823
145,1,0.03415820375084877
146,1,0.062229838222265244
147,1,0.03033478558063507
148,1,0.06619803607463837
149,1,0.09816839545965195
150,1,0.02858428657054901
151,1,0.08689907193183899
152,1,0.05132577568292618
153,1,0.05853056162595749
154,1,0.024907127022743225
155,1,0.0825885534286499
156,1,0.028060995042324066
157,1,0.061155952513217926
158,1,0.058715470135211945
159,1,0.022778840735554695
160,1,0.12236152589321136
161,1,0.02528606355190277
162,1,0.05695297569036484
163,1,0.046332888305187225
164,1,0.026438776403665543
165,1,0.16683483123779297
166,1,0.08706428855657578
167,1,0.06696830689907074
168,1,0.042313866317272186
169,1,0.057327449321746826
170,1,0.043945252895355225
171,1,0.024885956197977066
172,1,0.03259394317865372
173,1,0.05477973073720932
174,1,0.05711799114942551
175,1,0.04392143338918686
176,1,0.03217928484082222
177,1,0.06952518224716187
178,1,0.12531772255897522
179,1,0.09077618271112442
180,1,0.040630701929330826
181,1,0.08703390508890152
182,1,0.10639311373233795
183,1,0.05489899590611458
184,1,0.05541753023862839
185,1,0.02645961008965969
186,1,0.037446655333042145
187,1,0.041317906230688095
188,1,0.031203141435980797
189,1,0.031140226870775223
190,1,0.06873846054077148
191,1,0.02802661992609501
192,1,0.06314654648303986
193,1,0.09023614227771759
194,1,0.07280895859003067
195,1,0.05626659840345383
196,1,0.0484590120613575
197,1,0.07198681682348251
198,1,0.06849007308483124
199,1,0.07380310446023941
200,1,0.04601513221859932
201,1,0.10832517594099045
202,1,0.04560326412320137
203,1,0.03560077026486397
0,2,0.04401293024420738
1,2,0.04381413012742996
2,2,0.06819283217191696
3,2,0.029126401990652084
4,2,0.09972557425498962
5,2,0.07818027585744858
6,2,0.04869912564754486
7,2,0.06285801529884338
8,2,0.024096764624118805
9,2,0.07314153760671616
10,2,0.06202656775712967
11,2,0.042212799191474915
12,2,0.030561190098524094
13,2,0.06512177735567093
14,2,0.04891376197338104
15,2,0.050005268305540085
16,2,0.08766195923089981
17,2,0.04278302192687988
18,2,0.11172643303871155
19,2,0.07204148173332214
20,2,0.022151606157422066
21,2,0.06971219182014465
22,2,0.039552606642246246
23,2,0.05386827141046524
24,2,0.07463095337152481
25,2,0.030619420111179352
26,2,0.07852578163146973
27,2,0.054724857211112976
28,2,0.04584745317697525
29,2,0.05017200857400894
30,2,0.06283092498779297
31,2,0.02150973677635193
32,2,0.02914166823029518
33,2,0.051438767462968826
34,2,0.044791627675294876
35,2,0.06833953410387039
36,2,0.1462191641330719
37,2,0.04517567902803421
38,2,0.07113219797611237
39,2,0.08946508169174194
40,2,0.10316485911607742
41,2,0.053504690527915955
42,2,0.04938048869371414
43,2,0.07981861382722855
44,2,0.04738401994109154
45,2,0.03459980711340904
46,2,0.026384694501757622
47,2,0.06143680587410927
48,2,0.06338651478290558
49,2,0.06034088134765625
50,2,0.036384109407663345
51,2,0.04786065220832825
52,2,0.05902279168367386
53,2,0.03928244858980179
54,2,0.022441644221544266
55,2,0.091300830245018
56,2,0.04039916768670082
57,2,0.05139166861772537
58,2,0.09317248314619064
59,2,0.04089272394776344
60,2,0.041466716676950455
61,2,0.02248508669435978
62,2,0.08858099579811096
63,2,0.04453711584210396
64,2,0.04521694779396057
65,2,0.021445447579026222
66,2,0.08495626598596573
67,2,0.03924410790205002
68,2,0.03798574209213257
69,2,0.046977654099464417
70,2,0.04002724587917328
71,2,0.06612914800643921
72,2,0.10450946539640427
73,2,0.08247531950473785
74,2,0.06093571335077286
75,2,0.08083795011043549
76,2,0.08367837220430374
77,2,0.056468017399311066
78,2,0.08248013257980347
79,2,0.054037004709243774
80,2,0.10417346656322479
81,2,0.09333622455596924
82,2,0.08245524764060974
83,2,0.09552444517612457
84,2,0.07292819768190384
85,2,0.0548647865653038
86,2,0.08180320262908936
87,2,0.049590930342674255
88,2,0.059201765805482864
89,2,0.06778500974178314
90,2,0.06681408733129501
91,2,0.05222335085272789
92,2,0.06973832845687866
93,2,0.052345532923936844
94,2,0.057229239493608475
95,2,0.0571884885430336
96,2,0.06089334934949875
97,2,0.09381824731826782
98,2,0.06298498064279556
99,2,0.03421805799007416
100,2,0.08471453189849854
101,2,0.06260401755571365
102,2,0.06238661706447601
103,2,0.07248567789793015
104,2,0.039891745895147324
105,2,0.034269437193870544
106,2,0.03544814884662628
107,2,0.04679689556360245
108,2,0.07577147334814072
109,2,0.0395134836435318
110,2,0.039397694170475006
111,2,0.09993170201778412
112,2,0.041986942291259766
113,2,0.04364918917417526
114,2,0.08493728190660477
115,2,0.04696682468056679
116,2,0.040425777435302734
117,2,0.015873968601226807
118,2,0.036588236689567566
119,2,0.1064538061618805
120,2,0.0909833312034607
121,2,0.10240455716848373
122,2,0.13640956580638885
123,2,0.07517336308956146
124,2,0.06981796771287918
125,2,0.1027926355600357
126,2,0.027196964249014854
127,2,0.06442618370056152
128,2,0.096070796251297
129,2,0.0870358943939209
130,2,0.04742824286222458
131,2,0.03056478686630726
132,2,0.0439610481262207
133,2,0.0586838498711586
134,2,0.05271321162581444
135,2,0.03387787938117981
136,2,0.04701213538646698
137,2,0.10055528581142426
138,2,0.07852881401777267
139,2,0.02827809751033783
140,2,0.03221127390861511
141,2,0.06997931748628616
142,2,0.09448942542076111
143,2,0.04278155416250229
144,2,0.071467325091362
145,2,0.05624833703041077
146,2,0.04464809596538544
147,2,0.056285321712493896
148,2,0.05783875286579132
149,2,0.08327864110469818
150,2,0.04941361024975777
151,2,0.054782118648290634
152,2,0.11478496342897415
153,2,0.0309565719217062
154,2,0.027111228555440903
155,2,0.04250528663396835
156,2,0.04545556381344795
157,2,0.061757203191518784
158,2,0.05495365709066391
159,2,0.07522330433130264
160,2,0.08435899764299393
161,2,0.030320418998599052
162,2,0.09079873561859131
163,2,0.07800156623125076
164,2,0.08362974971532822
165,2,0.0501839742064476
166,2,0.05291765183210373
167,2,0.057469528168439865
168,2,0.06289197504520416
169,2,0.06673423945903778
170,2,0.06264519691467285
171,2,0.08065930008888245
172,2,0.07186633348464966
173,2,0.11122306436300278
174,2,0.05175723508000374
175,2,0.028696073219180107
176,2,0.06800831854343414
177,2,0.04842571169137955
178,2,0.06977199018001556
179,2,0.031149817630648613
180,2,0.07368302345275879
181,2,0.06959620863199234
182,2,0.05247960239648819
183,2,0.03988988324999809
184,2,0.03933333978056908
185,2,0.09443044662475586
186,2,0.07817263901233673
187,2,0.06092822924256325
188,2,0.04372552037239075
189,2,0.086859330534935
190,2,0.09804841130971909
191,2,0.07832115143537521
192,2,0.06023893505334854
193,2,0.05906086787581444
194,2,0.05260034650564194
195,2,0.09956318140029907
196,2,0.0653252899646759
197,2,0.0470346137881279
198,2,0.05287877842783928
199,2,0.07169675827026367
200,2,0.029282506555318832
201,2,0.07728959619998932
202,2,0.056588251143693924
203,2,0.1605004221200943
0,3,0.08020425587892532
1,3,0.11914626508951187
2,3,0.0812167078256607
3,3,0.049836575984954834
4,3,0.1150003969669342
5,3,0.10202755033969879
6,3,0.04852035269141197
7,3,0.09490970522165298
8,3,0.03797460347414017
9,3,0.051755812019109726
10,3,0.044234029948711395
11,3,0.05680198222398758
12,3,0.06912748515605927
13,3,0.05163319781422615
14,3,0.06589286029338837
15,3,0.05564333498477936
16,3,0.039990946650505066
17,3,0.05279940366744995
18,3,0.06419086456298828
19,3,0.06982894241809845
20,3,0.028827697038650513
21,3,0.11793814599514008
22,3,0.09609034657478333
23,3,0.06188790127635002
24,3,0.02911338023841381
25,3,0.05830612778663635
26,3,0.02444581128656864
27,3,0.05090222507715225
28,3,0.030670665204524994
29,3,0.06365588307380676
30,3,0.06639523059129715
31,3,0.06078776344656944
32,3,0.05230286344885826
33,3,0.05640469491481781
34,3,0.04013495147228241
35,3,0.07177717983722687
36,3,0.0394604429602623
37,3,0.06151873990893364
38,3,0.04205794632434845
39,3,0.038951605558395386
40,3,0.04597853869199753
41,3,0.04551992937922478
42,3,0.04290517419576645
43,3,0.04373105615377426
44,3,0.0812140554189682
45,3,0.06854729354381561
46,3,0.0789625495672226
47,3,0.039793387055397034
48,3,0.04887592792510986
49,3,0.0693456307053566
50,3,0.07082553207874298
51,3,0.052998147904872894
52,3,0.028434280306100845
53,3,0.08728453516960144
54,3,0.07144723832607269
55,3,0.04877667501568794
56,3,0.06840395927429199
57,3,0.04982077702879906
58,3,0.04896331578493118
59,3,0.06765534728765488
60,3,0.11661037802696228
61,3,0.025317706167697906
62,3,0.04690951853990555
63,3,0.07057692110538483
64,3,0.04496658593416214
65,3,0.02524188905954361
66,3,0.0980910211801529
67,3,0.06038393825292587
68,3,0.10379248857498169
69,3,0.0735405683517456
70,3,0.058420319110155106
71,3,0.023404691368341446
72,3,0.04163907468318939
73,3,0.026961730793118477
74,3,0.057766709476709366
75,3,0.09055562317371368
76,3,0.09535539895296097
77,3,0.04584372043609619
78,3,0.04326849803328514
79,3,0.027785377576947212
80,3,0.030129609629511833
81,3,0.08084055781364441
82,3,0.08769705891609192
83,3,0.06321007013320923
84,3,0.021929970011115074
85,3,0.035445019602775574
86,3,0.052220772951841354
87,3,0.06019214540719986
88,3,0.020644012838602066
89,3,0.042733900249004364
90,3,0.04066377878189087
91,3,0.10995987057685852
92,3,0.04218664765357971
93,3,0.08251100033521652
94,3,0.018049942329525948
95,3,0.058852676302194595
96,3,0.04122403636574745
97,3,0.02095450647175312
98,3,0.10162919014692307
99,3,0.022974979132413864
100,3,0.08675863593816757
101,3,0.05681673064827919
102,3,0.051273174583911896
103,3,0.017841022461652756
104,3,0.019982676953077316
105,3,0.08672069013118744
106,3,0.09152336418628693
107,3,0.058404527604579926
108,3,0.09181047230958939
109,3,0.04649490863084793
110,3,0.11452452093362808
111,3,0.06754252314567566
112,3,0.089212566614151
113,3,0.04348275810480118
114,3,0.08610562235116959
115,3,0.09900571405887604
116,3,0.05262414366006851
117,3,0.04764696955680847
118,3,0.05804402381181717
119,3,0.0869130790233612
120,3,0.06567724794149399
121,3,0.10108086466789246
122,3,0.029766811057925224
123,3,0.07116276025772095
124,3,0.08773104846477509
125,3,0.04255569726228714
126,3,0.06083854287862778
127,3,0.06509018689393997
128,3,0.051849137991666794
129,3,0.06613736599683762
130,3,0.0873514711856842
131,3,0.06627266108989716
132,3,0.06847506761550903
133,3,0.061514534056186676
134,3,0.08154751360416412
135,3,0.03737182170152664
136,3,0.08170933276414871
137,3,0.05843820795416832
138,3,0.05046955868601799
139,3,0.06464897096157074
140,3,0.04708896204829216
141,3,0.061506420373916626
142,3,0.08284997195005417
143,3,0.06693561375141144
144,3,0.054290760308504105
145,3,0.05454971268773079
146,3,0.02598177082836628
147,3,0.026198197156190872
148,3,0.04681374505162239
149,3,0.04700725898146629
150,3,0.023515842854976654
151,3,0.08281977474689484
152,3,0.11458110809326172
153,3,0.03673342987895012
154,3,0.07119081914424896
155,3,0.029696952551603317
156,3,0.09699701517820358
157,3,0.024101268500089645
158,3,0.06119932979345322
159,3,0.10108525305986404
160,3,0.034922659397125244
161,3,0.0988386943936348
162,3,0.039289698004722595
163,3,0.04787704348564148
164,3,0.07456831634044647
165,3,0.029373133555054665
166,3,0.05948985740542412
167,3,0.07595157623291016
168,3,0.04683192819356918
169,3,0.027233369648456573
170,3,0.03501780331134796
171,3,0.0753030925989151
172,3,0.057390034198760986
173,3,0.07637661695480347
174,3,0.05496692284941673
175,3,0.04276974871754646
176,3,0.0773252323269844
177,3,0.016233334317803383
178,3,0.04492970556020737
179,3,0.10760121047496796
180,3,0.04563955217599869
181,3,0.051817987114191055
182,3,0.08821133524179459
183,3,0.04452614486217499
184,3,0.057638980448246
185,3,0.018077487125992775
186,3,0.07293436676263809
187,3,0.09852184355258942
188,3,0.06241383031010628
189,3,0.058942560106515884
190,3,0.037486106157302856
191,3,0.044451747089624405
192,3,0.04675842821598053
193,3,0.0777440220117569
194,3,0.05196061730384827
195,3,0.05111241340637207
196,3,0.036641206592321396
197,3,0.03901191055774689
198,3,0.0906180590391159
199,3,0.051080554723739624
200,3,0.02157757803797722
201,3,0.05504909157752991
202,3,0.06683066487312317
203,3,0.2889251708984375
0,4,0.07743305712938309
1,4,0.06193425506353378
2,4,0.04888651892542839
3,4,0.02742500975728035
4,4,0.05918583646416664
5,4,0.09015271067619324
6,4,0.07380202412605286
7,4,0.05280426889657974
8,4,0.0602494478225708
9,4,0.053848929703235626
10,4,0.02934614196419716
11,4,0.06188464164733887
12,4,0.047959454357624054
13,4,0.06226886063814163
14,4,0.03849814832210541
15,4,0.04295014217495918
16,4,0.05609750375151634
17,4,0.09373830258846283
18,4,0.03395511955022812
19,4,0.05315249785780907
20,4,0.05660553649067879
21,4,0.0811641663312912
22,4,0.030639000236988068
23,4,0.032408274710178375
24,4,0.061336733400821686
25,4,0.12196105718612671
26,4,0.061679184436798096
27,4,0.07871048897504807
28,4,0.024286774918437004
29,4,0.06702239066362381
30,4,0.06882940232753754
31,4,0.08301305025815964
32,4,0.08285508304834366
33,4,0.06931637972593307
34,4,0.06971999257802963
35,4,0.07418441772460938
36,4,0.12481766194105148
37,4,0.05383005738258362
38,4,0.027493614703416824
39,4,0.046632565557956696
40,4,0.04249977320432663
41,4,0.04361326992511749
42,4,0.022733595222234726
43,4,0.06415265053510666
44,4,0.07340644299983978
45,4,0.0449761301279068
46,4,0.03996392339468002
47,4,0.025833018124103546
48,4,0.051832012832164764
49,4,0.10540623962879181
50,4,0.0263198409229517
51,4,0.11994154006242752
52,4,0.10211872309446335
53,4,0.07703324407339096
54,4,0.06408751755952835
55,4,0.04031632840633392
56,4,0.06727825105190277
57,4,0.03689596801996231
58,4,0.09412148594856262
59,4,0.0343765914440155
60,4,0.03635653108358383
61,4,0.047047726809978485
62,4,0.02311873808503151
63,4,0.10580108314752579
64,4,0.024160334840416908
65,4,0.1146402657032013
66,4,0.02592218481004238
67,4,0.07353060692548752
68,4,0.06669396162033081
69,4,0.05243803933262825
70,4,0.11485058069229126
71,4,0.06506200134754181
72,4,0.06016222760081291
73,4,0.10248497128486633
74,4,0.06240047141909599
75,4,0.0754084587097168
76,4,0.08289074152708054
77,4,0.03671178221702576
78,4,0.06546670943498611
79,4,0.047415342181921005
80,4,0.054493747651576996
81,4,0.06330455839633942
82,4,0.070977583527565
83,4,0.08663992583751678
84,4,0.04161953926086426
85,4,0.05453171953558922
86,4,0.07912774384021759
87,4,0.05643728747963905
88,4,0.09040731191635132
89,4,0.09145461767911911
90,4,0.029353048652410507
91,4,0.07721082866191864
92,4,0.06396087259054184
93,4,0.03160557150840759
94,4,0.02811744436621666
95,4,0.06078912317752838
96,4,0.07241438329219818
97,4,0.07426168024539948
98,4,0.088319793343544
99,4,0.046271905303001404
100,4,0.043069757521152496
101,4,0.07186724245548248
102,4,0.062279947102069855
103,4,0.050363704562187195
104,4,0.0456065908074379
105,4,0.050683341920375824
106,4,0.05148061364889145
107,4,0.024361955001950264
108,4,0.0444379560649395
109,4,0.07333381474018097
110,4,0.027202660217881203
111,4,0.07106157392263412
112,4,0.04192258045077324
113,4,0.044772882014513016
114,4,0.028930190950632095
115,4,0.09020062536001205
116,4,0.04389960318803787
117,4,0.03039456717669964
118,4,0.06633801013231277
119,4,0.025851868093013763
120,4,0.013173546642065048
121,4,0.057724881917238235
122,4,0.08422334492206573
123,4,0.15416613221168518
